282.5;162
283;162
283.5;162
284;162
284.5;162
285;162
285.5;162
286;163
286.5;163
287;162
287.5;163
288;163
288.5;163
289;163
289.5;163
290;163
290.5;163
291;163
291.5;163
292;163
292.5;164
293;164
293.5;164
294;164
294.5;164
295;164
295.5;164
296;164
296.5;164
297;164
297.5;164
298;165
298.5;165
299;165
299.5;165
300;165
300.5;165
301;165
301.5;165
302;165
302.5;165
303;165
303.5;165
304;165
304.5;166
305;166
305.5;166
306;166
306.5;166
307;166
307.5;166
308;166
308.5;166
309;166
309.5;167
310;167
310.5;167
311;167
311.5;167
312;167
312.5;167
313;167
313.5;167
314;167
314.5;167
315;168
315.5;168
316;168
316.5;168
317;168
317.5;168
318;168
318.5;168
319;168
319.5;168
320;168
320.5;168
321;168
321.5;169
322;169
322.5;169
323;169
323.5;169
324;169
324.5;169
325;169
325.5;169
326;169
326.5;169
327;169
327.5;170
328;170
328.5;170
329;170
329.5;170
330;170
330.5;170
331;170
331.5;170
332;170
332.5;170
333;170
333.5;171
334;171
334.5;171
335;171
335.5;171
336;171
336.5;171
337;171
337.5;171
338;171
338.5;172
339;171
339.5;171
340;172
340.5;172
341;172
341.5;172
342;172
342.5;172
343;172
343.5;172
344;172
344.5;172
345;173
345.5;173
346;173
346.5;173
347;173
347.5;173
348;173
348.5;173
349;174
349.5;173
350;173
350.5;174
351;174
351.5;174
352;174
352.5;174
353;174
353.5;174
354;174
354.5;174
355;174
355.5;174
356;174
356.5;174
357;174
357.5;175
358;175
358.5;175
359;175
359.5;175
360;175
360.5;175
361;175
361.5;175
362;175
362.5;175
363;176
363.5;176
364;176
364.5;176
365;176
365.5;176
366;176
366.5;176
367;176
367.5;177
368;176
368.5;177
369;177
369.5;177
370;177
370.5;177
371;177
371.5;177
372;177
372.5;177
373;178
373.5;178
374;178
374.5;177
375;178
375.5;178
376;178
376.5;178
377;178
377.5;178
378;178
378.5;178
379;178
379.5;178
380;179
380.5;179
381;179
381.5;179
382;179
382.5;179
383;179
383.5;179
384;180
384.5;179
385;179
385.5;180
386;179
386.5;180
387;180
387.5;180
388;180
388.5;180
389;180
389.5;180
390;180
390.5;180
391;180
391.5;180
392;180
392.5;181
393;181
393.5;181
394;181
394.5;181
395;181
395.5;181
396;181
396.5;181
397;181
397.5;181
398;181
398.5;181
399;182
399.5;182
400;182
400.5;182
401;182
401.5;182
402;182
402.5;182
403;182
403.5;182
404;182
404.5;182
405;183
405.5;183
406;183
406.5;183
407;183
407.5;183
408;183
408.5;183
409;183
409.5;183
410;183
410.5;184
411;184
411.5;184
412;184
412.5;184
413;184
413.5;184
414;184
414.5;184
415;184
415.5;184
416;184
416.5;185
417;185
417.5;185
418;185
418.5;185
419;185
419.5;185
420;185
420.5;185
421;185
421.5;185
422;185
422.5;185
423;185
423.5;186
424;186
424.5;186
425;186
425.5;186
426;186
426.5;186
427;186
427.5;186
428;186
428.5;186
429;187
429.5;187
430;187
430.5;187
431;187
431.5;187
432;187
432.5;187
433;187
433.5;187
434;187
434.5;187
435;187
435.5;188
436;188
436.5;188
437;188
437.5;188
438;188
438.5;188
439;188
439.5;188
440;188
440.5;188
441;188
441.5;188
442;188
442.5;188
443;189
443.5;188
444;189
444.5;189
445;189
445.5;189
446;189
446.5;189
447;189
447.5;189
448;189
448.5;189
449;189
449.5;189
450;190
450.5;190
451;190
451.5;190
452;190
452.5;190
453;190
453.5;190
454;190
454.5;190
455;190
455.5;190
456;190
456.5;190
457;190
457.5;191
458;191
458.5;191
459;191
459.5;191
460;191
460.5;191
461;191
461.5;191
462;191
462.5;191
463;191
463.5;192
464;192
464.5;192
465;192
465.5;192
466;192
466.5;192
467;192
467.5;192
468;192
468.5;192
469;192
469.5;193
470;193
470.5;193
471;193
471.5;193
472;193
472.5;192
473;193
473.5;193
474;193
474.5;193
475;193
475.5;193
476;193
476.5;193
477;193
477.5;193
478;193
478.5;193
479;193
479.5;194
480;194
480.5;194
481;194
481.5;194
482;194
482.5;194
483;194
483.5;194
484;194
484.5;194
485;194
485.5;195
486;195
486.5;195
487;195
487.5;195
488;195
488.5;195
489;195
489.5;195
490;195
490.5;195
491;196
491.5;195
492;196
492.5;196
493;196
493.5;196
494;196
494.5;196
495;196
495.5;196
496;196
496.5;196
497;196
497.5;196
498;196
498.5;197
499;196
499.5;196
500;196
500.5;197
501;197
501.5;197
502;197
502.5;197
503;197
503.5;197
504;197
504.5;197
505;197
505.5;197
506;198
506.5;198
507;198
507.5;198
508;198
508.5;198
509;198
509.5;198
510;198
510.5;198
511;198
511.5;198
512;198
512.5;198
513;198
513.5;199
514;199
514.5;199
515;199
515.5;199
516;199
516.5;199
517;199
517.5;199
518;199
518.5;199
519;199
519.5;199
520;199
520.5;199
521;199
521.5;199
522;200
522.5;200
523;200
523.5;200
524;200
524.5;200
525;200
525.5;200
526;200
526.5;200
527;200
527.5;200
528;200
528.5;200
529;201
529.5;201
530;201
530.5;201
531;201
531.5;201
532;201
532.5;201
533;201
533.5;201
534;201
534.5;201
535;201
535.5;201
536;201
536.5;201
537;201
537.5;202
538;202
538.5;202
539;202
539.5;202
540;202
540.5;202
541;202
541.5;202
542;202
542.5;202
543;202
543.5;202
544;202
544.5;202
545;202
545.5;202
546;203
546.5;203
547;203
547.5;203
548;203
548.5;203
549;203
549.5;203
550;203
550.5;203
551;203
551.5;203
552;203
552.5;203
553;204
553.5;203
554;204
554.5;204
555;204
555.5;204
556;204
556.5;204
557;204
557.5;204
558;204
558.5;204
559;204
559.5;204
560;204
560.5;204
561;204
561.5;204
562;204
562.5;205
563;205
563.5;205
564;205
564.5;205
565;205
565.5;205
566;205
566.5;205
567;205
567.5;205
568;205
568.5;205
569;205
569.5;205
570;205
570.5;205
571;205
571.5;206
572;206
572.5;206
573;206
573.5;206
574;206
574.5;206
575;206
575.5;206
576;206
576.5;206
577;206
577.5;206
578;207
578.5;206
579;207
579.5;207
580;206
580.5;206
581;207
581.5;207
582;207
582.5;207
583;207
583.5;207
584;207
584.5;207
585;207
585.5;207
586;207
586.5;207
587;207
587.5;208
588;208
588.5;208
589;208
589.5;208
590;208
590.5;208
591;208
591.5;208
592;208
592.5;208
593;208
593.5;208
594;208
594.5;208
595;208
595.5;208
596;208
596.5;208
597;208
597.5;209
598;209
598.5;209
599;209
599.5;209
600;209
600.5;209
601;209
601.5;209
602;209
602.5;209
603;209
603.5;209
604;209
604.5;209
605;209
605.5;209
606;209
606.5;209
607;210
607.5;210
608;210
608.5;210
609;210
609.5;210
610;210
610.5;210
611;210
611.5;210
612;210
612.5;210
613;210
613.5;211
614;210
614.5;210
615;210
615.5;210
616;210
616.5;211
617;211
617.5;211
618;211
618.5;211
619;211
619.5;211
620;211
620.5;211
621;211
621.5;211
622;211
622.5;211
623;211
623.5;211
624;211
624.5;212
625;211
625.5;211
626;211
626.5;212
627;212
627.5;212
628;212
628.5;212
629;212
629.5;212
630;212
630.5;212
631;212
631.5;212
632;212
632.5;212
633;212
633.5;212
634;212
634.5;212
635;212
635.5;212
636;212
636.5;212
637;212
637.5;213
638;213
638.5;213
639;213
639.5;213
640;213
640.5;213
641;213
641.5;213
642;213
642.5;213
643;213
643.5;213
644;213
644.5;213
645;213
645.5;213
646;214
646.5;214
647;214
647.5;214
648;214
648.5;214
649;214
649.5;214
650;214
650.5;214
651;214
651.5;214
652;214
652.5;214
653;214
653.5;214
654;214
654.5;214
655;214
655.5;214
656;215
656.5;215
657;215
657.5;215
658;215
658.5;215
659;215
659.5;215
660;215
660.5;215
661;215
661.5;215
662;215
662.5;216
663;216
663.5;216
664;216
664.5;216
665;216
665.5;216
666;216
666.5;216
667;216
667.5;216
668;216
668.5;216
669;216
669.5;216
670;216
670.5;216
671;216
671.5;216
672;216
672.5;217
673;216
673.5;217
674;216
674.5;217
675;217
675.5;217
676;217
676.5;217
677;217
677.5;217
678;217
678.5;217
679;217
679.5;217
680;217
680.5;217
681;217
681.5;217
682;217
682.5;217
683;217
683.5;218
684;218
684.5;218
685;217
685.5;218
686;218
686.5;218
687;218
687.5;218
688;218
688.5;218
689;218
689.5;218
690;218
690.5;218
691;218
691.5;218
692;218
692.5;218
693;219
693.5;219
694;218
694.5;219
695;219
695.5;218
696;219
696.5;219
697;219
697.5;219
698;219
698.5;219
699;219
699.5;219
700;219
700.5;219
701;219
701.5;219
702;219
702.5;219
703;220
703.5;220
704;220
704.5;219
705;219
705.5;220
706;220
706.5;220
707;220
707.5;220
708;220
708.5;220
709;220
709.5;220
710;220
710.5;220
711;220
711.5;220
712;220
712.5;220
713;220
713.5;220
714;220
714.5;220
715;220
715.5;220
716;220
716.5;220
717;221
717.5;221
718;221
718.5;221
719;221
719.5;221
720;221
720.5;221
721;221
721.5;221
722;221
722.5;221
723;221
723.5;221
724;221
724.5;221
725;221
725.5;221
726;221
726.5;221
727;221
727.5;222
728;222
728.5;222
729;222
729.5;222
730;222
730.5;222
731;222
731.5;222
732;222
732.5;222
733;222
733.5;222
734;222
734.5;222
735;222
735.5;222
736;222
736.5;222
737;223
737.5;223
738;223
738.5;223
739;223
739.5;222
740;222
740.5;223
741;223
741.5;223
742;223
742.5;223
743;223
743.5;223
744;223
744.5;223
745;223
745.5;223
746;223
746.5;223
747;223
747.5;224
748;223
748.5;223
749;223
749.5;223
750;224
750.5;223
751;224
751.5;223
752;224
752.5;224
753;224
753.5;224
754;224
754.5;224
755;224
755.5;224
756;224
756.5;224
757;224
757.5;224
758;224
758.5;224
759;224
759.5;224
760;224
760.5;224
761;224
761.5;224
762;224
762.5;225
763;225
763.5;225
764;225
764.5;225
765;225
765.5;225
766;225
766.5;225
767;225
767.5;225
768;225
768.5;225
769;225
769.5;225
770;225
770.5;225
771;225
771.5;225
772;225
772.5;225
773;225
773.5;226
774;226
774.5;226
775;226
775.5;226
776;226
776.5;225
777;225
777.5;225
778;226
778.5;226
779;226
779.5;226
780;226
780.5;226
781;226
781.5;226
782;226
782.5;226
783;226
783.5;226
784;226
784.5;226
785;226
785.5;226
786;226
786.5;226
787;226
787.5;226
788;226
788.5;227
789;227
789.5;227
790;227
790.5;227
791;227
791.5;227
792;226
792.5;227
793;227
793.5;227
794;227
794.5;227
795;227
795.5;227
796;227
796.5;227
797;227
797.5;227
798;227
798.5;227
799;227
799.5;228
800;228
800.5;227
801;227
801.5;227
802;227
802.5;227
803;227
803.5;227
804;228
804.5;228
805;228
805.5;228
806;228
806.5;228
807;228
807.5;228
808;228
808.5;228
809;228
809.5;228
810;228
810.5;228
811;228
811.5;228
812;228
812.5;228
813;228
813.5;228
814;229
814.5;229
815;229
815.5;229
816;229
816.5;229
817;229
817.5;229
818;229
818.5;229
819;229
819.5;229
820;229
820.5;229
821;229
821.5;229
822;229
822.5;229
823;229
823.5;229
824;229
824.5;229
825;229
825.5;229
826;229
826.5;229
827;229
827.5;229
828;229
828.5;229
829;229
829.5;230
830;230
830.5;230
831;230
831.5;230
832;230
832.5;230
833;230
833.5;230
834;230
834.5;230
835;230
835.5;230
836;230
836.5;230
837;230
837.5;230
838;230
838.5;230
839;230
839.5;230
840;230
840.5;231
841;230
841.5;230
842;230
842.5;231
843;230
843.5;230
844;230
844.5;230
845;231
845.5;231
846;231
846.5;231
847;231
847.5;231
848;231
848.5;231
849;231
849.5;231
850;231
850.5;231
851;231
851.5;231
852;231
852.5;231
853;231
853.5;231
854;231
854.5;232
855;232
855.5;232
856;232
856.5;232
857;232
857.5;232
858;231
858.5;232
859;232
859.5;232
860;232
860.5;232
861;232
861.5;232
862;232
862.5;232
863;232
863.5;232
864;232
864.5;232
865;232
865.5;232
866;232
866.5;232
867;232
867.5;232
868;232
868.5;232
869;232
869.5;232
870;232
870.5;232
871;233
871.5;233
872;232
872.5;232
873;233
873.5;233
874;233
874.5;233
875;233
875.5;233
876;233
876.5;233
877;233
877.5;233
878;233
878.5;233
879;233
879.5;233
880;233
880.5;233
881;233
881.5;233
882;233
882.5;233
883;233
883.5;233
884;233
884.5;233
885;233
885.5;234
886;234
886.5;234
887;233
887.5;233
888;233
888.5;234
889;233
889.5;234
890;233
890.5;234
891;234
891.5;234
892;234
892.5;234
893;234
893.5;234
894;234
894.5;234
895;234
895.5;234
896;234
896.5;234
897;234
897.5;234
898;234
898.5;234
899;234
899.5;234
900;234
900.5;234
901;235
901.5;235
902;235
902.5;234
903;235
903.5;235
904;234
904.5;234
905;234
905.5;234
906;235
906.5;235
907;235
907.5;235
908;235
908.5;235
909;235
909.5;235
910;235
910.5;235
911;235
911.5;235
912;235
912.5;235
913;235
913.5;235
914;235
914.5;235
915;235
915.5;235
916;235
916.5;235
917;235
917.5;236
918;235
918.5;235
919;235
919.5;235
920;235
920.5;235
921;236
921.5;236
922;236
922.5;236
923;236
923.5;236
924;236
924.5;236
925;236
925.5;236
926;236
926.5;236
927;236
927.5;236
928;236
928.5;236
929;236
929.5;236
930;236
930.5;236
931;236
931.5;236
932;236
932.5;236
933;236
933.5;236
934;236
934.5;236
935;236
935.5;236
936;236
936.5;236
937;237
937.5;237
938;237
938.5;237
939;237
939.5;236
940;236
940.5;236
941;237
941.5;237
942;237
942.5;237
943;237
943.5;237
944;237
944.5;237
945;237
945.5;237
946;237
946.5;237
947;237
947.5;237
948;237
948.5;237
949;237
949.5;237
950;237
950.5;237
951;237
951.5;237
952;238
952.5;238
953;237
953.5;237
954;237
954.5;237
955;237
955.5;237
956;237
956.5;238
957;238
957.5;238
958;238
958.5;238
959;238
959.5;238
960;238
960.5;238
961;238
961.5;238
962;238
962.5;238
963;238
963.5;238
964;238
964.5;238
965;238
965.5;238
966;238
966.5;238
967;238
967.5;238
968;238
968.5;238
969;238
969.5;238
970;238
970.5;238
971;238
971.5;238
972;239
972.5;239
973;239
973.5;238
974;238
974.5;238
975;239
975.5;238
976;238
976.5;238
977;239
977.5;239
978;239
978.5;239
979;239
979.5;239
980;239
980.5;239
981;239
981.5;239
982;239
982.5;239
983;239
983.5;239
984;239
984.5;239
985;239
985.5;239
986;239
986.5;239
987;239
987.5;239
988;239
988.5;239
989;239
989.5;239
990;239
990.5;239
991;239
991.5;239
992;239
992.5;239
993;240
993.5;240
994;240
994.5;240
995;240
995.5;240
996;239
996.5;240
997;240
997.5;239
998;240
998.5;240
999;240
999.5;240
1000;240
1000.5;240
1001;240
1001.5;240
1002;240
1002.5;240
1003;240
1003.5;240
1004;240
1004.5;240
1005;240
1005.5;240
1006;240
1006.5;240
1007;240
1007.5;240
1008;240
1008.5;240
1009;240
1009.5;240
1010;240
1010.5;241
1011;241
1011.5;240
1012;240
1012.5;240
1013;240
1013.5;240
1014;240
1014.5;240
1015;241
1015.5;241
1016;241
1016.5;241
1017;241
1017.5;241
1018;241
1018.5;241
1019;241
1019.5;241
1020;241
1020.5;241
1021;241
1021.5;241
1022;241
1022.5;241
1023;241
1023.5;241
1024;241
1024.5;241
1025;241
1025.5;241
1026;241
1026.5;241
1027;241
1027.5;241
1028;241
1028.5;241
1029;241
1029.5;241
1030;241
1030.5;241
1031;241
1031.5;241
1032;241
1032.5;242
1033;241
1033.5;242
1034;242
1034.5;241
1035;241
1035.5;241
1036;241
1036.5;242
1037;242
1037.5;242
1038;242
1038.5;242
1039;242
1039.5;242
1040;242
1040.5;242
1041;242
1041.5;242
1042;242
1042.5;242
1043;242
1043.5;242
1044;242
1044.5;242
1045;242
1045.5;242
1046;242
1046.5;242
1047;242
1047.5;242
1048;242
1048.5;242
1049;242
1049.5;242
1050;242
1050.5;242
1051;242
1051.5;242
1052;242
1052.5;242
1053;242
1053.5;242
1054;242
1054.5;242
1055;242
1055.5;242
1056;242
1056.5;242
1057;242
1057.5;242
1058;242
1058.5;243
1059;243
1059.5;243
1060;243
1060.5;242
1061;243
1061.5;243
1062;242
1062.5;243
1063;243
1063.5;243
1064;243
1064.5;243
1065;243
1065.5;243
1066;243
1066.5;243
1067;243
1067.5;243
1068;243
1068.5;243
1069;243
1069.5;243
1070;243
1070.5;243
1071;243
1071.5;243
1072;243
1072.5;243
1073;243
1073.5;243
1074;243
1074.5;243
1075;243
1075.5;243
1076;243
1076.5;243
1077;243
1077.5;243
1078;243
1078.5;243
1079;243
1079.5;244
1080;244
1080.5;243
1081;244
1081.5;244
1082;244
1082.5;243
1083;243
1083.5;243
1084;244
1084.5;244
1085;244
1085.5;244
1086;244
1086.5;244
1087;244
1087.5;244
1088;244
1088.5;244
1089;244
1089.5;244
1090;244
1090.5;244
1091;244
1091.5;244
1092;244
1092.5;244
1093;244
1093.5;244
1094;244
1094.5;244
1095;244
1095.5;244
1096;244
1096.5;244
1097;244
1097.5;244
1098;244
1098.5;244
1099;244
1099.5;244
1100;244
1100.5;244
1101;244
1101.5;245
1102;244
1102.5;244
1103;244
1103.5;244
1104;244
1104.5;244
1105;244
1105.5;245
1106;245
1106.5;245
1107;245
1107.5;245
1108;245
1108.5;245
1109;244
1109.5;244
1110;244
1110.5;245
1111;245
1111.5;245
1112;245
1112.5;245
1113;245
1113.5;245
1114;245
1114.5;245
1115;245
1115.5;245
1116;245
1116.5;245
1117;245
1117.5;245
1118;245
1118.5;245
1119;245
1119.5;245
1120;245
1120.5;245
1121;245
1121.5;245
1122;245
1122.5;245
1123;245
1123.5;245
1124;245
1124.5;245
1125;245
1125.5;245
1126;245
1126.5;245
1127;245
1127.5;246
1128;245
1128.5;245
1129;245
1129.5;245
1130;245
1130.5;245
1131;245
1131.5;245
1132;245
1132.5;246
1133;246
1133.5;246
1134;246
1134.5;245
1135;245
1135.5;245
1136;245
1136.5;245
1137;245
1137.5;246
1138;246
1138.5;246
1139;246
1139.5;246
1140;246
1140.5;246
1141;246
1141.5;246
1142;246
1142.5;246
1143;246
1143.5;246
1144;246
1144.5;246
1145;246
1145.5;246
1146;246
1146.5;246
1147;246
1147.5;246
1148;246
1148.5;246
1149;246
1149.5;246
1150;246
1150.5;246
1151;246
1151.5;246
1152;246
1152.5;246
1153;246
1153.5;246
1154;246
1154.5;246
1155;246
1155.5;246
1156;246
1156.5;246
1157;246
1157.5;246
1158;246
1158.5;246
1159;246
1159.5;246
1160;246
1160.5;246
1161;246
1161.5;246
1162;246
1162.5;247
1163;247
1163.5;247
1164;247
1164.5;246
1165;246
1165.5;246
1166;246
1166.5;246
1167;246
1167.5;246
1168;247
1168.5;247
1169;247
1169.5;247
1170;247
1170.5;247
1171;246
1171.5;246
1172;247
1172.5;247
1173;247
1173.5;247
1174;247
1174.5;247
1175;247
1175.5;247
1176;247
1176.5;247
1177;247
1177.5;247
1178;247
1178.5;247
1179;247
1179.5;247
1180;247
1180.5;247
1181;247
1181.5;247
1182;247
1182.5;247
1183;247
1183.5;247
1184;247
1184.5;247
1185;247
1185.5;248
1186;248
1186.5;247
1187;247
1187.5;247
1188;247
1188.5;247
1189;247
1189.5;247
1190;247
1190.5;248
1191;248
1191.5;247
1192;248
1192.5;248
1193;248
1193.5;248
1194;247
1194.5;247
1195;247
1195.5;248
1196;248
1196.5;248
1197;248
1197.5;248
1198;248
1198.5;248
1199;248
1199.5;248
1200;248
1200.5;248
1201;248
1201.5;248
1202;248
1202.5;248
1203;248
1203.5;248
1204;248
1204.5;248
1205;248
1205.5;248
1206;248
1206.5;248
1207;248
1207.5;248
1208;248
1208.5;248
1209;248
1209.5;248
1210;248
1210.5;248
1211;248
1211.5;248
1212;248
1212.5;248
1213;248
1213.5;248
1214;248
1214.5;248
1215;248
1215.5;248
1216;248
1216.5;248
1217;248
1217.5;248
1218;248
1218.5;248
1219;248
1219.5;248
1220;248
1220.5;248
1221;248
1221.5;248
1222;248
1222.5;248
1223;249
1223.5;248
1224;249
1224.5;248
1225;248
1225.5;248
1226;248
1226.5;248
1227;248
1227.5;248
1228;248
1228.5;249
1229;249
1229.5;249
1230;249
1230.5;249
1231;249
1231.5;249
1232;249
1232.5;249
1233;248
1233.5;249
1234;249
1234.5;249
1235;249
1235.5;249
1236;249
1236.5;249
1237;249
1237.5;249
1238;249
1238.5;249
1239;249
1239.5;249
1240;249
1240.5;249
1241;249
1241.5;249
1242;249
1242.5;249
1243;249
1243.5;249
1244;249
1244.5;249
1245;249
1245.5;249
1246;249
1246.5;249
1247;249
1247.5;249
1248;249
1248.5;249
1249;249
1249.5;249
1250;249
1250.5;249
1251;249
1251.5;249
1252;249
1252.5;249
1253;249
1253.5;249
1254;249
1254.5;249
1255;249
1255.5;249
1256;249
1256.5;249
1257;249
1257.5;249
1258;249
1258.5;249
1259;249
1259.5;249
1260;249
1260.5;249
1261;249
1261.5;249
1262;250
1262.5;250
1263;250
1263.5;249
1264;250
1264.5;250
1265;249
1265.5;249
1266;250
1266.5;249
1267;250
1267.5;250
1268;250
1268.5;250
1269;250
1269.5;250
1270;250
1270.5;250
1271;250
1271.5;250
1272;250
1272.5;250
1273;250
1273.5;250
1274;250
1274.5;250
1275;250
1275.5;250
1276;250
1276.5;250
1277;250
1277.5;250
1278;250
1278.5;250
1279;250
1279.5;250
1280;250
1280.5;250
1281;250
1281.5;250
1282;250
1282.5;250
1283;250
1283.5;250
1284;250
1284.5;250
1285;250
1285.5;250
1286;250
1286.5;250
1287;250
1287.5;250
1288;250
1288.5;250
1289;250
1289.5;250
1290;250
1290.5;250
1291;250
1291.5;250
1292;250
1292.5;250
1293;250
1293.5;250
1294;250
1294.5;250
1295;250
1295.5;250
1296;250
1296.5;250
1297;250
1297.5;250
1298;250
1298.5;250
1299;250
1299.5;250
1300;250
1300.5;251
1301;251
1301.5;250
1302;250
1302.5;250
1303;250
1303.5;250
1304;250
1304.5;250
1305;251
1305.5;251
1306;251
1306.5;251
1307;251
1307.5;251
1308;251
1308.5;251
1309;250
1309.5;251
1310;250
1310.5;251
1311;251
1311.5;251
1312;251
1312.5;251
1313;251
1313.5;251
1314;251
1314.5;251
1315;251
1315.5;251
1316;251
1316.5;251
1317;251
1317.5;251
1318;251
1318.5;251
1319;250
1319.5;250
1320;251
1320.5;251
1321;251
1321.5;251
1322;251
1322.5;251
1323;251
1323.5;251
1324;251
1324.5;251
1325;251
1325.5;251
1326;251
1326.5;251
1327;251
1327.5;251
1328;251
1328.5;251
1329;251
1329.5;251
1330;251
1330.5;251
1331;251
1331.5;251
1332;251
1332.5;251
1333;251
